Hochgeladen?,URL,Framework,ACCOUNT,VIEWS,LIKES,COMMENTS,SHARES,SAVES,PLATTFORM
TRUE,https://youtube.com/shorts/qMXac5s0WIc,,Meet Your Master,105.276,1.926,17,,,
TRUE,https://www.instagram.com/reel/DAyuBiChq_Q/,,Finanzfluss,105.214,1.060,13,0,,
TRUE,https://youtube.com/shorts/FgOSw4m-njg,,Greator,105.091,4.244,37,,,
TRUE,https://www.instagram.com/reel/C-fp6IVJI33/,,Finanzfluss,105.019,1.216,37,0,,
TRUE,https://www.instagram.com/greator/reel/Cxs0rf-KqwK/,,Greator,105.000,968,23,,,
TRUE,https://www.instagram.com/greator/reel/ChFPo0AoyRF/,,Greator,105.000,1.012,22,,,
TRUE,https://www.instagram.com/fuat_marta/reel/C-0QBqCNtOC/,,Fuat & Marta,105.000,1.762,24,,,
TRUE,https://youtube.com/shorts/sS14KK56KDw,,Finanzfluss,104.740,2.225,100,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7216733142357396742,,Fuat & Marta,104.600,4.701,144,722,1.043,
TRUE,https://www.instagram.com/greator/reel/C74R1kvoTRb/,,Greator,104.000,1.706,34,,,
TRUE,https://www.instagram.com/greator/reel/C1hjDnHNioI/,,Greator,104.000,944,17,,,
TRUE,https://www.instagram.com/greator/reel/CnFQi_bMbJr/,,Greator,104.000,2.007,14,,,
TRUE,https://www.facebook.com/reel/728483428693175,,Meet Your Master,104.000,1.032,28,39,,
TRUE,https://www.facebook.com/reel/350243910897842,,Meet Your Master,104.000,134,1,5,,
TRUE,https://www.instagram.com/reel/C_xeqB6pOvU/,,Finanzfluss,103.987,707,23,0,,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7412294941789015328,,Finanzfluss,103.700,2.896,42,,,
TRUE,https://www.instagram.com/reel/DAgZWZAy7kj/,,Finanzfluss,103.589,980,14,2,,
TRUE,https://www.tiktok.com/@greator/video/7230092260254190853,,Greator,103.500,1.630,59,125,512,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7193007256688987398,,Rafael Bettencourt,103.300,2.488,55,119,943,
TRUE,https://youtube.com/shorts/DsMOFTTbR9I,,Finanzfluss,103.261,3.607,82,,,
TRUE,https://www.instagram.com/reel/DA-50ijMlVP/,,Finanzfluss,103.221,885,3,0,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7271653951966088481,,Fuat & Marta,103.200,4.216,22,178,858,
TRUE,https://www.instagram.com/reel/C_s5HB2h11V/,,Finanzfluss,103.003,946,25,0,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C8bsvJwofEK/,,Meet Your Master,103.000,275,140,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7285392276807748896,,Fuat & Marta,102.800,3.461,299,776,920,
TRUE,https://youtube.com/shorts/71YfOLxceVA,,Finanzfluss,102.332,2.643,191,,,
TRUE,https://www.instagram.com/greator/reel/C9pkSQUq763/,,Greator,102.000,1.271,38,,,
TRUE,https://youtube.com/shorts/oK-h1KUMJpc,,Finanzfluss,101.979,1.811,146,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7257932081651518747,,Rafael Bettencourt,101.900,7.568,91,180,3.098,
TRUE,https://www.instagram.com/p/C0pAoIftQen,,Lea Ernst,101.600,832,28,,,
TRUE,https://www.instagram.com/reel/DCei3FRpNJ3/,,Finanzfluss,101.498,740,7,0,,
TRUE,https://youtube.com/shorts/qeAIgEm9Yns,,Greator,101.107,3.659,31,,,
TRUE,https://www.instagram.com/greator/reel/C1SGUJ6tvAM/,,Greator,101.000,779,12,,,
TRUE,https://www.instagram.com/greator/reel/C0pAoIftQen/,,Greator,101.000,832,28,,,
TRUE,https://www.instagram.com/greator/reel/Cuw2pfHKMry/,,Greator,101.000,1.701,67,,,
TRUE,https://www.instagram.com/greator/reel/CmPL4YRq7G5/,,Greator,101.000,1.719,17,,,
TRUE,https://www.facebook.com/reel/893363842543037,,Greator,101.000,808,39,149,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/C92cZfRMXsg/,,Silke Schäfer,101.000,3.369,45,,,
TRUE,https://www.tiktok.com/@greator/video/6827092834487700742,,Greator,100.900,15.300,717,794,2.329,
TRUE,https://www.instagram.com/reel/DCMoAn0Jb4c/,,Finanzfluss,100.897,1.329,20,9,,
TRUE,https://www.instagram.com/reel/C-0P9bONL49/,,Finanzfluss,100.864,876,15,1,,
TRUE,https://www.instagram.com/reel/C-iOaMFIsUb/,,Finanzfluss,100.812,1.438,17,2,,
TRUE,https://www.instagram.com/reel/DA35enzAGLj/,,Finanzfluss,100.734,833,14,1,,
TRUE,https://www.instagram.com/reel/DBo8Nq6tezt/,,Finanzfluss,100.537,926,11,3,,
TRUE,https://www.instagram.com/reel/DCzRMJoOLMr/,,Finanzfluss,100.411,1.030,12,1,,
TRUE,https://www.tiktok.com/@greator/video/7355519083892329760,,Greator,100.400,3.382,53,410,816,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7403305850187648289,,Finanzfluss,100.400,1.332,154,,,
TRUE,https://youtube.com/shorts/-aZsCcIkJlc,,Greator,100.228,4.207,51,,,
TRUE,https://www.instagram.com/greator/reel/DBQic2WIhVW/,,Greator,100.000,2.007,30,,,
TRUE,https://www.instagram.com/greator/reel/C1mssSEtC-Z/,,Greator,100.000,717,20,,,
TRUE,https://www.instagram.com/greator/reel/C0wroXTtPrc/,,Greator,100.000,1.243,21,,,
TRUE,https://www.instagram.com/greator/reel/CgZx_GduiNZ/,,Greator,100.000,2.054,28,,,
TRUE,https://www.tiktok.com/@greator/video/7254591930959416581,,Greator,100.000,1.724,21,131,288,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/Cn31pfRo5ci/,,Meet Your Master,100.000,4.173,44,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7244935642885459205,,Fuat & Marta,100.000,3.451,22,205,607,
TRUE,https://www.tiktok.com/@fuat_marta/video/7236029568556092677,,Fuat & Marta,100.000,4.396,212,781,630,
TRUE,https://www.facebook.com/reel/326118130469699,,Fuat & Marta,100.000,639,20,57,,
TRUE,https://youtube.com/shorts/JNA3TN2xFNQ,,Finanzfluss,99.574,2.281,29,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7261263337755823387,,Fuat & Marta,99.100,2.688,11,77,412,
TRUE,https://www.tiktok.com/@fuat_marta/video/7271282777876663584,,Fuat & Marta,99.000,3.339,28,79,662,
TRUE,https://youtube.com/shorts/pVJR7gy2jc8,,Finanzfluss,98.781,2.363,211,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7234141915606830342,,Rafael Bettencourt,98.300,2.601,33,111,1.031,
TRUE,https://www.tiktok.com/@fuat_marta/video/7385948073882651937,,Fuat & Marta,98.300,1.646,72,223,311,
TRUE,https://www.tiktok.com/@fuat_marta/video/7388546215513705760,,Fuat & Marta,98.200,3.698,74,827,963,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DAThEUgvVb2/,,Silke Schäfer,98.100,5.268,60,,,
TRUE,https://www.facebook.com/reel/351311184444222,,Meet Your Master,98.000,1.000,127,72,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7363683038628154657,,Meet Your Master,98.000,1.494,27,,,
TRUE,https://youtube.com/shorts/QQ6H7iXYiMc,,Greator,97.941,4.157,48,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C1cZel7NrC6/,,Meet Your Master,97.700,1.238,102,,,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7401155439964212513,,Finanzfluss,97.700,2.371,47,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C8KTY9YBcNS/,,Meet Your Master,97.400,1.398,16,,,
TRUE,https://youtube.com/shorts/-RxLa2uBYb8,,Finanzfluss,96.825,3.408,52,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7179284443717176581,,Fuat & Marta,96.500,2.101,80,183,682,
TRUE,https://youtube.com/shorts/DUtQd7ruJ8s,,Finanzfluss,96.094,2.298,45,,,
TRUE,https://youtube.com/shorts/R9OgwnD4KfA,,Greator,95.929,4.034,51,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7423426985143176480,,Fuat & Marta,95.900,2.557,77,1.003,1.101,
TRUE,https://www.tiktok.com/@fuat_marta/video/7191530246552734981,,Fuat & Marta,95.300,6.367,107,344,2.291,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7414895634643209504,,Finanzfluss,94.700,2.552,107,,,
TRUE,https://www.facebook.com/reel/622578389953499,,Greator,94.000,219,23,5,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/C1zkm_itfWj/,,Silke Schäfer,93.700,3.401,65,,,
TRUE,https://youtube.com/shorts/fz1N5RxxIgI,,Finanzfluss,92.696,2.370,154,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/CyqjQvJobZN/,,Meet Your Master,92.100,1.052,17,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7235658507410771205,,Fuat & Marta,92.100,3.643,68,220,872,
TRUE,https://youtube.com/shorts/JRQqgeiCbkg,,Finanzfluss,91.159,2.041,50,,,
TRUE,https://youtube.com/shorts/rlcvpcdWCCI,,Finanzfluss,90.121,2.310,72,,,
TRUE,https://www.facebook.com/reel/1201909294468026,,Fuat & Marta,90.000,960,11,66,,
TRUE,https://youtube.com/shorts/yueimIeNrMA,,Finanzfluss,89.953,2.153,70,,,
TRUE,https://youtube.com/shorts/ZyV8Tgj7V1A,,Finanzfluss,89.250,1.993,73,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7276106911697702176,,Meet Your Master,89.100,3.608,38,,,
TRUE,https://youtube.com/shorts/2Iui2nrl-EQ,,Finanzfluss,88.517,1.984,44,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7303637092398009633,,Fuat & Marta,88.100,2.467,56,256,631,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7265724632332766496,,Rafael Bettencourt,88.000,1.542,33,24,439,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7236771764263505157,,Rafael Bettencourt,88.000,3.025,30,176,980,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DBjWtryqo19/,,Silke Schäfer,87.700,3.213,89,,,
TRUE,https://youtube.com/shorts/XxjmE_fDV1E,,Finanzfluss,87.422,2.045,59,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7240482610839932165,,Fuat & Marta,87.100,3.558,30,287,831,
TRUE,https://www.tiktok.com/@fuat_marta/video/7394112944222522656,,Fuat & Marta,86.900,1.857,65,244,501,
TRUE,https://www.tiktok.com/@fuat_marta/video/7343319697019964704,,Fuat & Marta,86.800,3.180,158,486,473,
TRUE,https://youtube.com/shorts/pOKhNZrSyio,,Finanzfluss,86.404,2.795,77,,,
TRUE,https://youtube.com/shorts/pWnHnNShMM8,,Greator,86.311,3.119,113,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DCCWaKViqw7/,,Silke Schäfer,86.200,4.400,90,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DCWN4a5RWVO/,,Silke Schäfer,86.100,4.497,128,,,
TRUE,https://youtube.com/shorts/k8zc6-PpsIE,,Finanzfluss,85.126,1.537,430,,,
TRUE,https://www.facebook.com/reel/444366685232874,,Meet Your Master,85.000,314,3,3,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7259779148443372827,,Fuat & Marta,85.000,2.335,20,140,478,
TRUE,https://www.facebook.com/reel/513105504500246,,Fuat & Marta,85.000,601,16,20,,
TRUE,https://www.facebook.com/reel/420765050982835,,Fuat & Marta,85.000,666,18,38,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DA0_xhjoZZK/,,Silke Schäfer,84.900,3.871,46,,,
TRUE,https://youtube.com/shorts/qVmDdpioR8g,,Greator,84.502,4.449,115,,,
TRUE,https://youtube.com/shorts/qVmDdpioR8g,,Greator,84.502,4.449,115,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7241967052225907973,,Fuat & Marta,83.800,4.638,14,277,1.024,
TRUE,https://www.tiktok.com/@fuat_marta/video/7420458820192767264,,Fuat & Marta,83.400,2.580,26,384,1.021,
TRUE,https://youtube.com/shorts/dQskeiYxfmk,,Finanzfluss,82.559,1.910,44,,,
TRUE,https://youtube.com/shorts/BGlM2gT82es,,Finanzfluss,82.462,1.473,156,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7318054985290304801,,Meet Your Master,82.400,1.832,26,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7310285875764546848,,Meet Your Master,82.000,4.022,33,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7093913241625087238,,Rafael Bettencourt,82.000,5.381,82,274,1.366,
TRUE,https://www.tiktok.com/@fuat_marta/video/7187077221557734661,,Fuat & Marta,82.000,4.490,38,405,1.536,
TRUE,https://youtube.com/shorts/zUejBSvKIYs,,Greator,81.660,3.309,89,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7292805723103284512,,Meet Your Master,81.200,4.047,23,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DBtvurKh3WM/,,Silke Schäfer,81.200,4.180,94,,,
TRUE,https://youtube.com/shorts/1JHKJqbFYpk,,Finanzfluss,80.996,1.463,104,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/C3qE2XetnO_/,,Silke Schäfer,80.800,3.995,77,,,
TRUE,https://youtube.com/shorts/nypSYBJk0v8,,Finanzfluss,80.742,1.618,68,,,
TRUE,https://youtube.com/shorts/CP21mcNQKZk,,Finanzfluss,80.653,1.618,151,,,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7437540815217478944,,Finanzfluss,80.400,1.161,30,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7273084490858253600,,Meet Your Master,80.300,1.931,11,,,
TRUE,https://youtube.com/shorts/w2mOHO0SqLY,,Finanzfluss,80.095,2.569,37,,,
TRUE,https://www.facebook.com/reel/1078273754300407,,Fuat & Marta,80.000,498,25,26,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7366652974308936993,,Meet Your Master,79.900,2.709,16,,,
TRUE,https://www.facebook.com/reel/355801743863115,,Fuat & Marta,79.000,1.742,89,802,,
TRUE,https://www.instagram.com/fuat_marta/reel/DA8u_IYtJw6/,,Fuat & Marta,78.500,1.091,7,,,
TRUE,https://youtube.com/shorts/4c6RzDLpPVc,,Finanzfluss,77.444,2.562,198,,,
TRUE,https://youtube.com/shorts/q0G6F5teZ-A,,Greator,77.276,2.914,93,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7237150958222986502,,Rafael Bettencourt,76.500,3.804,102,350,888,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7281302074678168864,,Meet Your Master,76.400,3.066,31,,,
TRUE,https://www.instagram.com/raffabet/reel/C9SdPUbsZOD/,,Rafael Bettencourt,75.600,499,20,,,
TRUE,https://www.instagram.com/gereonjoern/reel/C6_oujKpEkm/,,Gereon Jörn,74.900,2.172,39,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/C_I2ai6BZ9Q/,,Silke Schäfer,73.000,3.948,64,,,
TRUE,https://www.facebook.com/reel/1219195109192078,,Fuat & Marta,73.000,454,9,20,,
TRUE,https://www.facebook.com/reel/422308203515079,,Meet Your Master,72.000,805,368,179,,
TRUE,https://www.instagram.com/raffabet/reel/CmcGO0xJ_1C/,,Rafael Bettencourt,70.700,1.355,18,,,
TRUE,https://www.tiktok.com/@potenzialwecken_by_gj/video/7361826977461914913,,Gereon Jörn,69.300,1.184,164,438,713,
TRUE,https://www.instagram.com/fuat_marta/reel/C-DURv-sge6/,,Fuat & Marta,68.200,691,2,,,
TRUE,https://www.instagram.com/gereonjoern/reel/C95BiJUMXAH/,,Gereon Jörn,67.500,587,37,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DBa8j3IMYzf/,,Silke Schäfer,67.400,4.473,322,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7318434461488565536,,Rafael Bettencourt,66.500,4.165,233,833,1.424,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7318434461488565536,,Rafael Bettencourt,66.500,4.165,233,833,1.424,
TRUE,https://youtube.com/shorts/NFDfWJu-mLs,,Finanzfluss,66.130,2.366,350,,,
TRUE,https://www.tiktok.com/@potenzialwecken_by_gj/video/7408216869015948576,,Gereon Jörn,66.100,1.405,58,506,243,
TRUE,https://www.instagram.com/gereonjoern/reel/CrRFybzPem6/,,Gereon Jörn,64.800,714,5,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C_TJcggCP3g/,,Meet Your Master,64.400,17.800,24,,,
TRUE,https://www.instagram.com/fuat_marta/reel/DAd1BLCCc7B/,,Fuat & Marta,64.300,1.086,21,,,
TRUE,https://www.tiktok.com/@finanzfluss_official/video/7429358488746233121,,Finanzfluss,63.200,2.769,39,,,
TRUE,https://youtube.com/shorts/rJozxnNRfVM,,Meet Your Master,61.582,812,7,,,
TRUE,https://www.instagram.com/raffabet/reel/Cn5AUElAR1C/,,Rafael Bettencourt,61.400,1.133,32,,,
TRUE,https://youtube.com/shorts/0RbkwHCy8H4,,Greator,61.221,4.632,55,,,
TRUE,https://www.tiktok.com/@meetyourmaster.de/video/7291692464556084513,,Meet Your Master,60.700,5.370,12,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7321394700953406752,,Silke Schäfer,60.300,2.129,71,144,362,
TRUE,https://www.instagram.com/raffabet/reel/DAJN3dvqiiq/,,Rafael Bettencourt,60.000,2.722,103,,,
TRUE,https://www.instagram.com/fuat_marta/reel/DBWfa2GNWpU/,,Fuat & Marta,59.500,543,19,,,
TRUE,https://youtube.com/shorts/lEhSyLvFCPc,,Meet Your Master,59.423,1.013,22,,,
TRUE,https://www.instagram.com/fuat_marta/reel/DAtQSp2Mdb1/,,Fuat & Marta,59.200,660,13,,,
TRUE,https://www.instagram.com/fuat_marta/reel/C9z39CXvE-n/,,Fuat & Marta,58.800,927,16,,,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7195241124083076357,,Rafael Bettencourt,57.500,4.158,58,715,3.478,
TRUE,https://www.tiktok.com/@rafaelbettencourt2/video/7142907067945225477,,Rafael Bettencourt,56.300,6.351,72,178,2.425,
TRUE,https://www.facebook.com/reel/346833108113827,,Meet Your Master,55.000,781,22,46,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C9-LZYEhddR/,,Meet Your Master,54.400,14.200,12,,,
TRUE,https://youtube.com/shorts/IhSyoyydk6s,,Greator,53.853,1.545,103,,,
TRUE,https://www.tiktok.com/@potenzialwecken_by_gj/video/7434205141357563169,,Gereon Jörn,53.700,1.841,149,518,888,
TRUE,https://www.instagram.com/reel/DBjWB23vS9b/,,Ten More In,52.200,3.500,60,123,,
TRUE,https://www.instagram.com/gereonjoern/reel/C_I2OjLOaxq/,,Gereon Jörn,52.100,954,3,,,
TRUE,https://youtube.com/shorts/fG8_5J6vATU,,Meet Your Master,51.257,1.312,22,,,
TRUE,https://www.instagram.com/fuat_marta/reel/DAv2PM9tAaA/,,Fuat & Marta,50.600,1.208,8,,,
TRUE,https://www.instagram.com/gereonjoern/reel/C-w36rPPI_Z/,,Gereon Jörn,50.300,1.236,29,,,
TRUE,https://www.instagram.com/gereonjoern/reel/C8zgY2gMA8H/,,Gereon Jörn,49.400,1.038,134,,,
TRUE,https://www.tiktok.com/@fuat_marta/video/7341433417122336032,,Fuat & Marta,49.200,2.568,118,604,896,
TRUE,https://youtube.com/shorts/q1Tj3Eqigb4,,Meet Your Master,49.081,1.384,86,,,
TRUE,https://www.instagram.com/raffabet/reel/CoaPEicgCDq/,,Rafael Bettencourt,47.200,1.890,44,,,
TRUE,https://www.instagram.com/silke.schaefer.astrologie/reel/DCo-WYJhzAK/,,Silke Schäfer,45.900,1.279,167,,,
TRUE,https://www.tiktok.com/@potenzialwecken_by_gj/video/7348112904509476129,,Gereon Jörn,45.400,586,13,33,202,
TRUE,https://www.instagram.com/gereonjoern/reel/C8UmmWTJD9J/,,Gereon Jörn,44.300,1.042,14,,,
TRUE,https://youtube.com/shorts/bqOm28U-0_s,,Rafael Bettencourt,41.653,1.942,45,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7296532063048469793,,Silke Schäfer,41.300,1.533,33,210,250,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7322136900154723616,,Silke Schäfer,40.500,2.092,68,158,415,
TRUE,https://youtube.com/shorts/qAVZWYb1dOA,,Meet Your Master,38.242,745,13,,,
TRUE,https://youtube.com/shorts/QvQSNHyg2-w,,Meet Your Master,38.026,1.205,49,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7306551360311414049,,Silke Schäfer,38.000,1.942,50,147,320,
TRUE,https://youtube.com/shorts/X6EUT8U-N4g,,Meet Your Master,37.562,759,11,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C-pB1AeICS9/,,Meet Your Master,36.100,534,180,,,
TRUE,https://www.instagram.com/meetyourmaster.de/reel/C-0P9tMCJ9x/,,Meet Your Master,35.500,1.427,426,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7297274203378552097,,Silke Schäfer,29.100,1.069,28,86,219,
TRUE,https://youtube.com/shorts/pVT6huQbm5w,,Meet Your Master,27.353,922,23,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7298016374624947489,,Silke Schäfer,25.900,1.035,27,118,181,
TRUE,https://youtube.com/shorts/Q1IfU1ksH4A,,Meet Your Master,24.092,630,5,,,
TRUE,https://youtube.com/shorts/XLGQ49xaLMw,,Meet Your Master,23.826,766,8,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7418232070239030561,,Silke Schäfer,22.700,1.222,41,199,309,
TRUE,https://youtube.com/shorts/kI9fI3AzXRA,,Meet Your Master,20.192,698,14,,,
TRUE,https://www.tiktok.com/@silkeschaefer.astrologie/video/7310641319494307105,,Silke Schäfer,18.300,1.197,33,117,222,